source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,rpgeo
5197205342092453376,178.5205185830567,-83.31427354259645,0.426725048869825,22.9275131,10.428793,12.0306969,9.21545506,2.81524181,2268.6355
3321674934465616896,90.41718843146543,6.310312799935898,1.5255409706581529,55.3916626,13.9095182,14.3412371,13.3067083,1.03452873,637.957886
6388426130931582336,358.57547354448565,-68.33777073916436,1.944970719457856,153.980209,12.4513788,12.7322865,12.0088396,0.723446846,507.630432
1068850169783681536,135.32438768662365,66.37129497300667,0.797984397647359,39.0689507,14.740346,15.1110945,14.1962051,0.914889336,1197.83411
6180126131247131904,195.6413695667092,-33.349624980071795,1.6438319325401287,74.3726654,14.2868786,14.6634712,13.7425814,0.920889854,592.435852
5614825456330233216,116.36585073652788,-23.793675813766967,0.9011114751290054,38.9964905,14.6651297,14.9497719,14.1464052,0.803366661,1070.15845
3041525144149684864,114.47383824512454,-9.023413566787283,0.8667776064103958,30.9625454,15.3504171,15.8138876,14.7269115,1.08697605,1085.20642
1412881620038576384,254.35449566520137,51.50892154694042,0.8125201269331427,17.8848076,16.8488503,17.3765373,16.1671829,1.2093544,1190.70093
3027344296010426624,113.01988562709728,-17.006115972155342,1.1028193466281428,31.7247829,15.4072876,15.8890858,14.7666016,1.12248421,872.785278
5986102701680918528,237.24219360052933,-47.8509360687336,1.164696974651119,73.1791992,13.1101875,13.3936968,12.663558,0.730138779,828.585571
2882362482311018496,90.05750900205935,-40.9877169705942,0.6231868265399811,10.6443691,17.166729,17.6864166,16.5170383,1.16937828,1580.90234
3849483568548485760,147.61897075650833,4.045153928858566,0.9478999203780194,52.6822128,13.9760227,14.3823633,13.4081221,0.974241257,1009.51154
3160907230471617024,105.19895650152664,12.602971285651174,1.9062906021433843,61.1004868,15.0180731,15.5102634,14.2943945,1.21586895,513.752808
5221376692182165376,128.10520456090333,-71.9479354618563,0.7285056603094062,13.9997549,17.1808701,17.7262917,16.4787312,1.2475605,1353.70422
4273284583104080000,276.68884358091634,0.4143134903112671,2.0252880038452683,12.3577518,18.2002335,19.8514233,16.914856,2.93656731,477.322937
4089991150038096896,277.5053091950596,-22.432506189324705,2.435560742203469,43.5840416,16.0215855,16.9556427,15.0728188,1.88282394,408.401611
1631208959610708224,256.7609275140928,63.61354533809322,1.883625251122505,171.622742,11.9431763,12.263257,11.4609671,0.802289963,521.801941
1697317199309951104,231.820322425139,72.72241948431623,0.8349937087270592,13.4924812,17.4134884,18.1527462,16.5892715,1.56347466,1141.44348
3782840244643550848,156.43810627451103,-1.1211366971288714,0.8344447004155344,10.0340204,16.5998726,17.0392208,15.9957895,1.04343128,1224.93811
6571131844976973824,328.39027237019064,-43.26878068441989,0.6530858163488731,12.2599869,16.6448708,17.036705,16.0770206,0.959684372,1486.9259
3444020410788283008,88.55869048877916,30.56311906317749,0.5407277313887373,10.1820593,16.5138817,17.0515041,15.8167124,1.23479176,1762.03406
4275490035933182464,271.2477558357048,0.3881433008311482,1.0561644236355188,38.6610794,15.0394487,15.7034922,14.246213,1.45727921,909.189758
5819834965616096000,235.08098568132115,-70.18817128706993,2.0849774115844424,63.6676788,14.7884607,15.3338709,14.0787621,1.25510883,472.063843
6021999656044512512,245.94586783740485,-36.15250309051165,2.536319640922754,10.7677536,18.6163464,20.0582047,17.2906876,2.76751709,415.653839
5808826449036147840,246.2549475066677,-69.68445770993492,0.3510237520521965,10.1396904,16.1886482,16.5394268,15.6592731,0.880153656,2588.47534
554320062750658304,50.65233248120235,76.90470612825341,0.6410244956707382,12.0315771,16.8859406,17.455925,16.1581402,1.29778481,1460.45557
5351706551378242560,156.3798108142566,-57.79472782918905,0.5479764346515734,10.0007095,16.9635029,17.4195805,16.3325195,1.08706093,1918.44263
4374385231330594944,260.6970024138872,0.1882880120186021,1.118816287892734,32.8577843,15.1424809,15.7185068,14.4119101,1.30659676,864.829468
4060827192558675200,266.22795674315444,-26.94448473881511,7.9388382435348035,23.5612469,15.8438597,17.0588017,14.2668924,2.79190922,126.644684
53984101075914368,61.76081571712882,23.91645102340301,0.8265835072210415,28.2581463,14.6599684,15.1625242,13.9918003,1.17072392,1157.42041
2066307842689353216,310.08854601198783,41.04574024987456,1.1898731329202337,44.4352303,15.8433952,16.5416164,15.035326,1.50629044,824.670532
2166299491717531776,312.22798828599764,46.05479807455048,0.9998227756815564,29.7103062,15.9558191,16.684515,15.1178293,1.56668568,983.113098
1833645822153497344,302.5985619997665,24.29445663460485,0.981584497196178,51.1499023,14.4457426,14.9209871,13.8017826,1.11920452,989.540649
2030909753065118080,300.5292285350656,31.607177140141776,1.7362701820390327,117.562149,13.8609419,14.2158127,13.340353,0.875459671,567.245972
4792453259113137152,89.2523161486925,-51.92171326929476,0.7360597519240719,26.5322094,15.7745371,16.176096,15.2072697,0.968826294,1296.31641
2168506452066324992,314.67267255984814,48.510121503053966,0.5429014682717777,11.225975,16.8625641,17.6914921,15.9542828,1.73720932,1787.43347
2693145468997976576,320.6449420099622,4.573222900851261,0.4881445100034291,15.0018091,15.4723511,15.8731928,14.8987207,0.974472046,1899.09387
6879155109762345856,301.53681065664506,-12.646269217196592,7.152309709110046,22.5877151,19.1435585,19.4423027,18.8963852,0.545917511,141.734955
4317960390590745728,293.99352214819066,14.26787568084662,0.9184913935820797,12.1102514,17.1586857,17.8650036,16.226778,1.63822556,1097.32043
557528678198251776,73.06096077151211,81.42218334798521,1.1659784730564295,13.0440903,17.798893,18.7009888,16.8753586,1.82563019,852.1073
5205665912271560832,152.6875522966945,-74.39381294406982,0.5518036882313284,11.4057579,16.9278069,17.4813709,16.2426376,1.23873329,1723.34863
5203402254048065408,146.7213003475727,-77.55369454874862,3.794756317181775,17.5621338,19.3032894,20.8721466,17.9788876,2.89325905,281.679291
3739279483737264640,201.66017722390788,11.806730271577996,0.75855066919145,10.753336,12.9887857,13.1562643,12.6970558,0.459208488,1292.39001
2055840663808034048,303.2355225349645,34.81512920087219,0.4844981050861307,14.6305971,16.1213512,16.7466888,15.3617716,1.38491726,1960.03296
2168305035284306048,310.26471406941243,49.96313625570342,0.9681243899882194,37.8074837,15.5777206,16.127903,14.860486,1.26741695,1010.3634
4048767164926868736,272.7140089710548,-32.320455576328754,0.6178732688731625,12.293642,15.6901827,15.8870964,14.5480728,1.33902359,1526.19031
4057359465992339456,268.3589108102815,-28.78029266266296,0.3502085474766291,11.0592957,15.0877266,15.5350304,14.4348536,1.10017681,2512.02783
2882520403964894592,90.22961021706163,-40.439385375911286,0.408295931293319,16.8108082,15.7824802,16.138319,15.2514029,0.886916161,2232.39111
765646502549895296,174.32945066217195,36.355292296879625,1.4285929159450663,11.6811142,18.0069199,18.9557858,17.0554581,1.90032768,718.88501
5248984368308102144,146.7349101654723,-65.84569812836104,0.6953550833325846,22.3951893,16.1187382,16.5191498,15.5394621,0.979687691,1405.35229
3316800284023931264,90.25132194043076,3.997336559104286,2.8061303634918127,74.4419098,15.6792536,16.531086,14.7703657,1.76072025,351.946777
4498926535457541120,271.99939226805014,15.915131836436633,0.4341745807837414,27.8316975,13.7135897,14.3732185,12.9374781,1.43574047,2134.51489
6247711805341515392,237.0778609686668,-20.105789813437816,0.8532234538245363,12.7647705,16.5681648,17.0806828,15.9057903,1.17489243,1152.06433
4409836647306881408,241.2067227862209,0.1230358142573976,0.2408630985514781,10.3102036,14.3501377,15.0375948,13.5431299,1.49446487,3608.91016
5234064476562523776,176.4475914935124,-69.63431753600703,0.7022349957459895,52.6313133,13.9969893,14.3170633,13.5068865,0.810176849,1354.33484
2281493091564262656,343.5276634117077,77.42960894188968,0.4350694254161378,20.7889862,15.2338209,15.7582397,14.557725,1.20051479,2161.46118
430542094586620928,6.100465477864892,62.446552171873066,0.6285283987668426,25.9457932,15.2477436,15.7430077,14.5768805,1.1661272,1534.46851
2071177304822564352,308.63926805499125,45.78378793091912,0.8319702464649346,35.5837173,15.3569164,15.9155111,14.6509666,1.26454449,1168.50464
6887366644848914304,310.90937840227684,-14.377513462733484,4.4996089801297305,127.661095,14.3050194,15.1386108,13.4012213,1.73738956,220.494781
5505875364527420928,112.17411254011289,-49.72257504686113,0.9584310168057538,27.1145363,16.1278191,16.8317108,15.3077221,1.52398872,1036.01807
6044919117670764288,248.4875880507604,-26.38169898981392,1.6528075755135263,45.8524132,15.0508728,15.6862583,14.2573214,1.42893696,588.324341
5649143722491539712,133.5035796464032,-26.65033717183021,0.5899227371500319,12.7524681,16.2352734,16.5632858,15.7294788,0.833806992,1693.27966
2095135972421602816,279.35667271901406,36.03340393279009,0.8388919894228116,51.339016,14.4627724,14.8488493,13.9174604,0.931388855,1152.23755
2023656103040844288,287.6223449206842,25.001526068388184,3.1376567100535286,101.085907,15.9072266,16.9580269,14.8907375,2.06728935,315.121185
4075377236060908928,285.12008798846085,-23.47579762810137,0.9668838732861847,61.0230522,11.0346355,11.6438036,10.2885408,1.35526276,999.132751
6435318691247504256,289.2029741063815,-64.91021824771522,0.7011726873390657,52.1144676,13.4671545,13.9240236,12.8460407,1.0779829,1346.474
196458302406897152,86.40497846335116,44.64699112500968,0.7501940215555754,14.6810656,16.3547192,16.8960667,15.6557894,1.24027729,1276.7561
3144760348164084992,116.92897442153644,6.965739093755628,1.173919138134749,14.8002768,17.2419491,17.9769821,16.4151077,1.56187439,880.559387
1997442302713452288,352.6329838253097,55.206320652678095,4.071592424351846,234.039474,14.3024607,15.0730352,13.4339619,1.63907337,243.728104
3494370209318160128,179.96602507416486,-20.81798581993516,0.2701638397417328,16.0923824,13.5721426,14.0554352,12.927722,1.1277132,3159.87012
4069015977175700992,270.08588723386305,-24.30688255226078,0.499352525410861,12.4230309,13.9213152,14.4827976,13.1865854,1.2962122,1822.55664
4737630338041578880,50.584227854341904,-49.36433842563004,1.409643269497054,22.9786549,17.356554,18.2666569,16.4400139,1.82664299,692.59259
6161612966776339712,203.79570512801823,-39.09828549854738,6.351197656461986,252.924301,13.3517437,14.3128891,12.37502,1.93786907,156.643387
5773703340351627904,262.1482794905376,-83.52439748300277,0.459576333210217,10.0945444,16.4745197,16.9014244,15.883069,1.01835537,2019.60388
3123423951368584320,96.69366767044306,0.9908448489329154,2.9928207176046664,13.2048254,13.6159735,14.0610924,12.7092953,1.3517971,334.05246
563061897449158400,15.69685738649281,76.30068387988622,1.248316926033544,13.516819,17.9715614,19.1732178,16.8608551,2.31236267,743.746643
4500033846740943232,267.30379237110265,14.494355962417089,1.0494312100832657,38.3378296,14.9918575,15.4207487,14.3945704,1.02617836,920.865173
4369134852854075904,265.55838081659806,-3.0877325949385708,1.640112729819028,40.2583237,15.7495298,16.4932117,14.8931074,1.60010433,591.854187
6769234668889818240,289.2771998273259,-26.050045306236207,1.223864007916646,29.4848118,15.2118797,15.6639271,14.5850935,1.07883358,787.901489
501079648150885120,63.23163222870088,71.5530685649922,0.457126413847441,12.8927221,16.1321011,16.5424194,15.5619955,0.980423927,2010.30664
5780214957453424128,232.13984090254664,-76.43702922712151,0.4909830257268034,41.2251358,13.2890558,13.9420023,12.5183382,1.42366409,1894.26697
4316708871466627200,295.29988992683195,12.301310367273269,0.4465339744799008,27.2373905,13.3052578,13.9310541,12.5448341,1.38621998,2075.89893
1907608182629231360,337.33035670740605,37.29073375612205,0.9932656401044572,79.4771194,13.290844,13.6158075,12.7979174,0.817890167,970.768921
435063316454377728,48.53074729832326,47.30268278820114,2.6633844878653177,16.9701653,18.3436241,19.9193764,17.1077175,2.81165886,370.917786
4036749189242801920,268.15391589709407,-38.38629138110952,1.1078066653994392,11.5858564,17.4866066,18.1939697,16.5973396,1.5966301,1026.30444
3021045228248304128,92.35194194985483,-4.557377476099603,0.8207509999360445,31.2430668,14.9793816,15.5245333,14.2646456,1.2598877,1162.89697
4038948418657879936,271.1493208338349,-35.54469941829696,1.5431057832537192,15.5369396,17.4291592,18.4740372,16.3259144,2.14812279,647.617615
2463589083457822848,25.37399603740996,-11.09628009372176,3.548541070471584,54.6833534,16.7575207,18.0760899,15.6249638,2.4511261,278.284943
6914054884431660032,314.1046570304232,-4.298123739460982,1.3214883830133854,13.7253799,17.4531479,18.3820801,16.5081749,1.87390518,753.246338
3293290625180617984,68.90384183165449,8.885256286494851,0.9956706003826225,19.331358,16.2160072,16.8284664,15.4632225,1.36524391,963.680298
2024172358111082496,288.81999289523526,25.956291494770348,0.7733631363521573,26.5351658,15.7474318,16.4071712,14.9577217,1.44944954,1237.9574
5928226952230329344,246.30398667338824,-57.434452145203664,1.0426949067192233,33.8638573,15.4394846,15.9418993,14.7723818,1.16951752,929.928406
4040649912940560256,267.4569540634022,-35.82324147868067,0.4341304232448545,14.1234951,14.7912111,15.4098997,14.01754,1.39235973,2073.83105
3348309641578063744,86.92592149196534,16.076929739509968,0.2799426580522819,10.1433411,14.7031393,15.3338356,13.9322109,1.40162468,3041.81152
4317794639202304128,296.74451787319043,15.263810800442196,0.6082538174650349,10.0704746,16.5592232,17.0382214,15.9001875,1.13803387,1662.12122
2432786814961417856,356.5419402115664,-11.483439071137214,0.9436180397444812,12.0913887,16.8261299,17.3358154,16.1555271,1.18028831,1060.52942
1083682268108580736,124.27258324432412,59.112510321688966,0.9039033372564538,10.8298407,17.1428261,17.8707848,16.3380318,1.53275299,1031.42822
5926019339032162560,256.5687619871119,-50.87129248204084,1.1829638494526065,58.4751892,14.3414984,14.8260727,13.6864548,1.13961792,815.333008
5868072220048419840,211.9623711778281,-58.54529873965253,0.6178158588300208,10.3312883,15.6204958,16.4071274,14.6602659,1.74686146,1496.60303
6145815866607323008,188.90871704467207,-42.57916702416284,0.3966462426786891,11.3781366,15.6322155,15.9590616,15.1328373,0.826224327,2264.10376
3577180442959198976,185.2639790837328,-12.019252859669937,1.929260234819072,45.9820671,15.599267,16.2750282,14.8105736,1.46445465,506.468079
4292459000741709696,289.7491597681354,4.269804650637704,0.4941232199819997,10.985568,16.1517677,17.034029,15.2280836,1.8059454,1910.36169
5480400470384795008,104.0896144383736,-59.670439454373046,0.3914726018056657,20.052536,15.1640339,15.4892235,14.6672106,0.822012901,2292.54834
598166284362679680,129.94397687458883,9.42191584263923,0.97454657660296,24.1420441,15.4177656,15.8421488,14.7924852,1.04966354,985.269897
6232676636661897472,225.96913420899685,-20.44998521581564,2.235838685883015,24.4977112,17.1885986,18.2632122,16.1712704,2.09194183,443.477509
5981877278476326144,240.09511702130783,-50.22766515033162,0.6164182225828568,12.9834518,16.1392555,16.9130707,15.2634926,1.64957809,1543.125
5527232686404726784,126.3183467570534,-41.80544596184547,1.4147802528412754,103.521454,13.6369133,13.9550343,13.1570024,0.798031807,689.86908
1689687348823114624,192.19302594690643,72.90110836682982,0.5237113584477685,14.9419746,16.1326008,16.5975742,15.491334,1.10624027,1714.453
547253467160227200,45.8119241188256,73.24764045787335,0.5513059790961468,11.6496773,16.1055374,16.6974239,15.3166828,1.38074112,1739.0072
1870338861633455744,311.0703411409535,35.59538700104172,1.0812212240591608,27.7505283,16.1884613,16.791502,15.449851,1.34165096,909.648071
6119126325659002112,218.01240183183256,-35.56899954636837,1.0323962059375,14.3900747,16.6686821,17.3191814,15.9018879,1.41729355,956.666687
5567399946407233536,93.8469374304167,-44.91145493560088,0.4832708783502498,15.6642494,16.2215843,16.5537834,15.7224741,0.831309319,1971.98364
453592462504366080,42.25026056227411,54.98814174308653,1.3769182408301113,10.498704,15.3968229,16.022913,14.3882046,1.6347084,716.047791
232578187095296640,64.02011848386547,44.08926308333388,1.4847696197200877,64.9348526,14.2105465,14.7308531,13.523592,1.20726109,656.086548
5875831890280764928,231.0696275289341,-60.54901236350378,0.5005089575916921,10.9968529,16.2996941,16.8679409,15.5842667,1.28367424,1926.70911
3133994484360813568,101.73111915614008,7.871771646964325,0.2067655610133156,11.4774065,13.9887342,14.7825222,13.1146202,1.66790199,3827.64355
3133846320870262400,100.43614849499582,7.704781299505941,0.7325928617234253,51.6427307,11.9351292,12.2045717,11.4941864,0.710385323,1294.93506
1778706417253405312,334.23811894735894,20.842635118905648,3.409600626939819,13.7171021,18.8681412,20.7172318,17.6396084,3.07762337,296.435974
4382958913766494208,250.92966175184165,0.2064232262409371,2.6606967453789205,20.0265331,17.9924335,19.376545,16.8176556,2.55888939,371.625824
2047103703916221056,295.5788096278979,34.13497431721565,0.7102058245379621,34.7010803,14.7199392,15.0393906,14.2271662,0.812224388,1345.52625
296015438168170368,24.431019388611485,27.859577204416706,1.093931120656312,19.2685356,16.2121181,16.7856445,15.4927692,1.29287529,880.833313
1313101627013200640,252.3716985681004,31.07646987149196,0.8330472693135168,31.6244335,15.6897907,16.0742207,15.1277122,0.946508408,1162.33289
2018930161575216000,292.3066004284806,22.061050988220465,0.301766017878045,11.1264248,15.3967266,16.8229809,14.2368994,2.5860815,2877.45654
5890515009043955712,230.246082947942,-49.850961425297406,0.5850626775553635,13.9602547,14.5855017,15.0511599,13.8968487,1.15431118,1585.47571
951281934045493248,105.49001957980964,42.38395004939039,0.9061345171437994,47.5530396,14.0854063,14.4534044,13.4067745,1.04662991,1056.29919
5607029948947636096,104.50799975603792,-32.151994836445894,2.816043430484209,320.57132,12.2742701,12.5946398,11.7927656,0.801874161,352.346436
6878716340199647872,300.8372061577898,-14.077954051452124,0.4371630402467172,23.3481998,13.9811878,14.6772575,13.1734018,1.50385571,2126.84473
4100477261148828928,280.7873480062599,-15.123793650001756,0.5269528653974407,13.9560251,15.4031963,15.993989,14.6655455,1.32844353,1720.62146
6336559354246879872,227.87987268854616,-2.53788037293172,3.36497408926385,16.3272686,17.6085243,18.423439,16.0344105,2.38902855,297.740814
6636428095341774976,278.6602617527425,-58.97417656557227,1.2843220812484752,16.634676,17.0563297,17.9131699,16.1545086,1.75866127,768.335999
2912924443094795264,91.86986958033532,-24.69611480744748,1.2986408232497055,24.5502911,16.9250927,17.7140083,16.0581341,1.65587425,758.270081
6034795811052979584,253.1366328628022,-25.032496720497583,1.2277945016383955,18.3159657,16.5253448,17.1650372,15.7590008,1.40603638,820.209106
3026381158177872384,89.58389467860809,-0.422119284211568,0.4745056603502711,27.0569363,12.9483328,13.6660757,12.1230364,1.54303932,1998.89746
4489377135229389824,265.1414440016866,9.98604920136396,1.4529110255984796,34.8368874,16.0648155,16.7197037,15.2890348,1.43066883,679.86322
5992253094850674816,245.86510438411463,-43.63992354331243,0.5509228573169429,21.5298729,12.8739815,13.8025894,11.9229488,1.87964058,1744.50916
2748841535444483456,3.8741681231793454,7.857839847801402,1.1018588689672484,10.3307705,17.3676186,18.1250534,16.5337181,1.5913353,908.88855
2001677380996264064,335.99142331509984,53.02858843744567,0.8510950920843217,22.1071033,16.0853176,16.5836048,15.424942,1.1586628,1150.17981
2059649745738559360,298.53896385925555,35.75389618969384,3.2704168220819145,20.7870789,18.7488308,20.4956017,17.5548859,2.94071579,307.662811
5639723519191707904,127.61492332775327,-33.51005552815769,0.477061985768093,41.4604607,12.7987318,13.5012016,11.9861832,1.51501846,2044.04419
5328448135236658048,133.19324040568534,-48.52099420206538,0.784174256569069,15.7380514,16.8139935,17.4243774,16.0535851,1.37079239,1272.53601
3399652299107204480,85.67247190632327,20.611306686792727,1.584522227176926,45.7496529,15.28337,15.829751,14.5838337,1.24591732,619.463196
6586458762189902848,325.9235752419268,-36.41093465622456,0.721577186419758,18.58041,15.4185581,15.7398062,14.9298954,0.809910774,1320.22253
377889849978792832,15.268530324373442,46.082166928846405,0.4210810047481822,15.7499752,14.8699083,15.282774,14.2872705,0.995503426,2154.53174
4080156568277081216,281.6329845953239,-20.34352785784868,0.5724453352397704,35.3276291,12.4236689,13.3320131,11.4872904,1.84472275,1698.58252
5366265940746012800,160.35993623060926,-46.49269949947808,0.8934668341734777,57.9127388,14.0220613,14.3531122,13.5211258,0.831986427,1070.99304
2110975949246190592,279.4594743289901,42.535946558527606,1.4765860604584913,18.6705513,17.7833672,18.8144665,16.7997799,2.01468658,678.062622
6656434671482113408,286.0021022338224,-53.3453246770993,0.5257154687844918,16.9443092,15.5438633,15.8722086,15.040534,0.831674576,1776.94836
2951060071894307328,96.58654109162016,-15.242747056452554,1.84617479429806,14.9395218,17.8922367,19.0796452,16.83465,2.24499512,543.789124
2071406308173951616,307.88479644015183,46.35279496667459,0.4939164532109593,11.2477303,16.6567554,17.4772873,15.7589388,1.7183485,1910.86133
2780931061474637824,8.159342775368833,16.437472662936948,1.5845404567281418,11.5812416,14.8308411,15.357481,14.1072006,1.25028038,585.585388
4795959773492850944,86.69558589768833,-46.66145601970736,0.452877812082085,11.6538563,16.7452011,17.0539742,16.2730045,0.78096962,2179.45874
1736886080173628672,317.69448464634195,7.106299105388587,0.5913599227225493,26.9314194,11.83922,12.4316845,11.104475,1.32720947,1620.81116
5822590479214293248,238.2335814171594,-65.04001616745356,0.7898267356759244,24.5033321,15.8382578,16.2639771,15.249855,1.01412201,1213.67004
5064446597304358656,42.82944746917774,-31.81563616592329,0.7665856068882735,10.3742228,17.2435341,17.8768864,16.4665527,1.41033363,1239.7832
367342956485532032,10.372950269865532,36.683855293862734,3.1714528372782658,20.4115143,18.2272854,19.8045025,16.9747143,2.82978821,307.671082
6059089241268172544,185.6295339704353,-59.66338158916099,0.7257373472519296,10.6277084,17.1987629,17.8886871,16.3309746,1.55771255,1366.75647
6664704545109409664,289.65923600680054,-44.25712149243981,0.8145162759661843,13.9155283,16.4852676,17.0468006,15.6798611,1.36693954,1129.51831
6729721205982726144,280.0957675638569,-38.83001468148456,1.8613316446741093,13.5005045,18.0085011,19.3099022,16.8958225,2.41407967,532.043213
5808010194788233344,255.76406412374456,-70.19679399801157,1.007353978021439,10.4559412,17.7981339,18.6637173,16.9054813,1.75823593,1025.58813
4120638456107737472,266.4225693141218,-17.88748646117006,0.3619001725629341,15.0979757,13.7446728,14.6323776,12.788805,1.84357262,2420.76221
683970625606983552,122.2858859460765,28.341271876501928,0.955038366077763,54.0413971,13.6486025,14.1037426,13.0183372,1.08540535,1003.27209
3334620648795040768,84.9660048950703,8.726516388563068,3.8214022638736176,12.0718374,18.9757881,20.543869,17.6267872,2.91708183,279.952362
6021231204820543232,250.405685257572,-33.44870120897682,1.5461123844866382,106.86158,12.4425135,12.9550648,11.7702942,1.18477058,638.113831
5276027131665985920,124.59732999698524,-65.58502756436279,0.631065891553342,17.1983833,16.4948559,16.979454,15.8593378,1.12011623,1540.82397
699107670905889664,139.72337842492323,30.876630673262216,1.193616787729615,57.5006561,12.728117,13.1694431,12.1229858,1.04645729,822.87146
6769074960527838080,290.09462193881114,-26.24122666871484,1.1114012139938312,26.7951183,15.9555941,16.4861984,15.2670145,1.21918392,869.807007
5317001149732564736,130.91440779432463,-55.236399593573566,2.3128370238340854,176.260712,12.0081511,12.4061193,11.4438782,0.962241173,428.70929
1899245400269281664,332.59805510918613,33.279673404566545,0.5068065718753528,15.0998316,15.5286074,15.8800068,15.007225,0.872781754,1873.18408
2055659278755937920,303.63622503614886,34.24242838931782,0.627308653828756,24.5865955,15.0361643,15.6995001,14.2318001,1.4677,1526.77271
5353051902624128384,161.07090456933395,-54.952085847917935,0.5368222159254162,10.2931757,16.9775124,17.4564667,16.3220787,1.13438797,1883.59998
2693960138394185984,328.00316838181794,2.6045175173383086,0.881164436942571,24.3904724,14.2643766,14.6349649,13.724946,0.910018921,1079.00208
5235003352109579776,170.9420148633463,-68.16887342027417,1.068827801639922,12.7872114,17.6914177,18.7092133,16.7084236,2.00078964,897.915466
4571608858252642432,255.94845631444608,23.829502578602728,2.109273230651972,59.9366188,16.124054,16.8870144,15.2746658,1.61234856,469.65799
535747902609909504,17.225560506526687,74.103122271015,0.238360494827671,11.7254868,15.1397791,15.439847,14.6690006,0.770846367,3619.27734
1142046308112707200,103.31911569520148,79.91703984463548,0.4773751429733057,28.5950451,14.5029707,14.7920132,14.0493097,0.742703438,1966.79858
5412273763558669824,145.4125022125856,-46.03864636152245,0.58753927160268,18.0882854,16.0298748,16.502306,15.387641,1.11466503,1597.80981
5308750448842032640,144.4754390519603,-54.66166169312726,0.4365831746924315,12.49755,16.0122108,16.5210056,15.3154621,1.20554352,2170.31177
5827097171224850816,235.11609387461607,-63.347148164184574,0.3661190268854862,19.1271954,13.9483032,14.152854,13.2090244,0.943829536,2465.13452
2921376457704699904,105.65417602207738,-24.72503155593005,0.2857003750106189,13.1556969,15.1585922,15.7494354,14.35641,1.3930254,3134.65576
5245793959216688512,149.8435178843161,-66.39897394594334,0.4162790167117043,29.2163086,12.8423891,13.4997301,12.0633383,1.43639183,2386.37012
5810488189058416768,266.6022515062096,-70.10949264883921,0.763898758916746,11.6762466,16.2622547,16.6465149,15.6674547,0.979060173,1340.4126
4538085706501127680,283.32188905976795,26.801284448020983,3.984524745575525,67.8875656,17.1391602,18.5372543,15.9799757,2.55727863,248.001678
129864593962664064,39.719269685957165,30.25690053749676,2.4566425709053967,135.679459,13.8596449,14.3941364,13.1774826,1.21665382,400.716827
270661284152756608,64.8087119493998,50.05622709013284,0.9523599751562872,40.4632416,14.675313,15.3415842,13.8692265,1.47235775,1005.83215
6664781270406314624,291.36133346671573,-44.514188597816414,0.2381695227146643,14.9255648,13.5702314,14.1715927,12.8279867,1.343606,3520.55103
5316851895334800640,129.6642394304312,-56.181264368709016,0.3104976026670284,16.1125145,15.0142536,15.6353168,14.2552423,1.3800745,2974.04126
3066463884631115008,126.19947566666684,-4.330783866751862,2.5538776763918567,16.8222599,18.1890984,19.4923267,17.1507282,2.34159851,401.861023
167586776329605248,59.79453738019559,30.17501364174175,1.6127671772812024,19.8409805,16.884676,17.8447781,15.9310751,1.91370296,612.750366
5355567486479515648,156.2215923631406,-54.40792938135908,0.4535159364509236,17.2880936,15.5359335,15.9344511,14.9693871,0.965064049,2061.71118
6707625321540940032,273.3390992702426,-47.49445569280368,1.0030885492490875,44.8493195,14.6876726,15.0972939,14.1142769,0.983016968,953.483521
4197623412745293952,287.29370262364864,-12.985913742576876,0.4708459930708364,12.8104372,15.4711294,16.0217209,14.7747726,1.24694824,1917.0697
3619298610250367616,208.97322967380188,-7.758576952969072,1.4220328140152043,81.6439209,12.7520475,13.0909357,12.2419825,0.848953247,690.693665
6746201618273971072,291.4230036548211,-31.40523265762861,0.4903097132803679,19.4264698,13.7549391,14.2721653,13.0494547,1.22271061,1905.14465
5219351735362390016,142.54678431729874,-70.72663001146513,1.6561060544468436,23.2618389,17.5071869,18.6537952,16.4758339,2.17796135,591.334717
1009709157312641152,135.81949633175552,44.98433498341191,1.3467950364849364,38.4454041,15.4719057,15.9570227,14.8251553,1.13186741,725.526062
2106380398662886656,285.0999251024581,45.238032848799214,1.1402929567933116,74.4489059,12.372529,12.8711739,11.7185583,1.15261555,865.465759
5999251864273763200,231.10183969494057,-45.836669760949206,0.8573354316794431,10.1397495,16.5534458,17.1932182,15.6587095,1.53450871,1085.7749
6687732201245131392,300.8952258380869,-39.78543639893336,0.4864654095237005,11.3058891,15.9846964,16.3458824,15.4563503,0.889532089,1898.20569
2934174425151055872,106.69907716501616,-18.973018004202498,2.0463011679703285,60.4237289,15.8504295,16.6595459,14.9699945,1.68955135,480.198975
5201360568332757632,166.09980937187476,-76.48723254733376,0.8096969975469086,14.4112043,17.2283745,17.9482136,16.354847,1.59336662,1179.77441
5932318505526779520,244.413787260108,-53.6340647851446,0.574518402194088,17.2688427,15.4094086,15.8936949,14.7388153,1.15487957,1638.05127
3308904656664267520,71.4768235571774,14.845588899968408,5.251423659198137,242.528793,11.7675753,12.2328358,11.1307602,1.10207558,189.101669
6136159032080076160,198.00047716090543,-44.86178366735589,1.628540396121723,77.8932419,14.152956,14.5698023,13.5762777,0.993524551,599.723999
